"gene_id","OLD_LEAF-YOUNG_LEAF","INFECTED-UNINFECTED","I:Tissue_OLD_LEAF-Treatment_INFECTED"
"MAKER-FVB1-4-AUGUSTUS-GENE-132.45-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-132.50-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-133.37-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-133.38-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-134.32-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-134.35-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-134.37-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-135.22-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-135.28-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-135.29-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-136.39-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-136.42-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-136.45-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-136.48-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-137.35-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-137.37-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-137.39-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-138.40-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-138.45-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-138.47-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-138.49-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-139.21-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-139.22-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-139.25-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-139.26-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-139.27-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-14.52-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-14.54-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-14.56-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-14.57-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-14.60-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-14.61-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-14.66-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-14.67-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-140.19-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-140.21-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-140.22-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-140.23-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-140.24-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-140.26-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-141.27-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-141.28-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-141.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-142.21-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-142.23-MRNA-1","None","None","Down"
"MAKER-FVB1-4-AUGUSTUS-GENE-142.24-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-142.29-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-143.26-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-143.27-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-143.28-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-143.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-144.29-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-144.30-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-144.32-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-144.35-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-144.36-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-145.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-145.32-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-145.34-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-145.35-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-145.36-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-145.37-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-145.38-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-145.39-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-146.22-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-146.23-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-146.26-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-146.27-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-147.31-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-147.34-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-147.36-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-148.22-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-148.23-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-148.24-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-148.26-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-148.27-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-149.26-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-15.55-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-15.58-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-150.19-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-150.20-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-150.21-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-150.23-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-152.27-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-152.29-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-152.30-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-152.32-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-153.24-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-153.26-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-154.25-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-154.26-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-154.27-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-154.30-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-154.31-MRNA-1","None","None","Down"
"MAKER-FVB1-4-AUGUSTUS-GENE-154.33-MRNA-1","Up","None","Down"
"MAKER-FVB1-4-AUGUSTUS-GENE-155.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-155.32-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-155.34-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-155.35-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-155.37-MRNA-1","None","None","Down"
"MAKER-FVB1-4-AUGUSTUS-GENE-155.38-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-155.39-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-157.30-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-157.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-157.32-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-157.39-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-157.40-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-158.14-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-158.18-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-159.11-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-16.39-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-16.41-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-16.42-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-16.43-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-16.44-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-160.22-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-160.24-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-160.26-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-160.28-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-161.27-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-161.30-MRNA-1","Down","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-161.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-161.32-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-161.33-MRNA-1","None","None","Down"
"MAKER-FVB1-4-AUGUSTUS-GENE-161.34-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-162.26-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-162.28-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-162.29-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-162.33-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-162.35-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-162.36-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-163.20-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-163.21-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-163.22-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-163.23-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-164.24-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-164.25-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-164.26-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-164.33-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-164.34-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-164.35-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-164.37-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-165.27-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-165.28-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-165.29-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-165.30-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-165.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-165.33-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-165.34-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-165.35-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-166.15-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-166.17-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-166.18-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-167.16-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-168.26-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-168.28-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-168.29-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-168.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-168.33-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-169.18-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-17.36-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-17.37-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-17.38-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-17.40-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-17.41-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-17.42-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-17.44-MRNA-1","None","None","Down"
"MAKER-FVB1-4-AUGUSTUS-GENE-17.45-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-17.46-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-17.48-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-170.14-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-170.15-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-170.18-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-171.15-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-171.18-MRNA-1","Down","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-172.32-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-172.33-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-173.29-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-173.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-173.33-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-173.35-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-173.36-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-173.37-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-174.29-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-174.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-174.32-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-174.34-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-174.35-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-174.38-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-174.39-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-175.23-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-175.25-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-176.33-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-176.34-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-176.35-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-176.37-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-176.38-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-176.39-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-176.45-MRNA-1","None","None","Down"
"MAKER-FVB1-4-AUGUSTUS-GENE-177.21-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-177.22-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-178.28-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-178.30-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-178.31-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-178.32-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-179.22-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-179.23-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-179.28-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-18.55-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-18.64-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-18.66-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-18.67-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-18.71-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-18.72-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-180.30-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-180.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-180.32-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-180.39-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-181.19-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-181.20-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-181.9-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-182.27-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-182.28-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-182.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-182.36-MRNA-1","Down","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-183.25-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-183.28-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-183.34-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-183.35-MRNA-1","None","None","Down"
"MAKER-FVB1-4-AUGUSTUS-GENE-184.20-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-184.21-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-184.23-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-185.26-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-185.27-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-185.30-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-185.33-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-186.20-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-186.21-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-186.22-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-186.23-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-186.24-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-186.25-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-188.30-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-188.31-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-19.35-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-19.36-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-19.42-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-19.46-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-19.49-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-191.13-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-191.14-MRNA-1","None","None","Down"
"MAKER-FVB1-4-AUGUSTUS-GENE-194.19-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-195.10-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-195.11-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-195.13-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-196.17-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-196.19-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-196.21-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-197.8-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-198.14-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-199.28-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-199.33-MRNA-1","Down","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-2.45-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-2.47-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-2.48-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-2.49-MRNA-1","Down","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-2.50-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-2.51-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-2.52-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-2.53-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-2.54-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-2.55-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-2.58-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-2.63-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-20.45-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-20.50-MRNA-1","None","None","Down"
"MAKER-FVB1-4-AUGUSTUS-GENE-201.25-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-202.19-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-202.20-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-202.21-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-202.22-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-203.8-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-204.18-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-205.27-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-205.28-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-205.29-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-205.32-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-206.31-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-206.32-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-206.33-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-206.34-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-206.37-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-206.39-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-206.42-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-206.44-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-207.32-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-207.33-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-207.35-MRNA-1","Down","None","Down"
"MAKER-FVB1-4-AUGUSTUS-GENE-207.36-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-207.37-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-207.41-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-208.10-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-208.8-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-209.33-MRNA-1","Down","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-209.35-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-209.37-MRNA-1","None","None","Up"
"MAKER-FVB1-4-AUGUSTUS-GENE-21.51-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-21.52-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-21.57-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-21.58-MRNA-1","Up","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-21.59-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-210.19-MRNA-1","None","None","Down"
"MAKER-FVB1-4-AUGUSTUS-GENE-210.21-MRNA-1","None","None","None"
"MAKER-FVB1-4-AUGUSTUS-GENE-211.19-MRNA-1","None","None","None"
