symbol,ensembl_ID,User_ID,WT_2dpi-X1703_2dpi_log2FC,WT_2dpi-X1703_2dpi_adjPval
AT4G18501,AT4G18501,AT4G18501,-1.42807141220437,0.673916333216453
CLE 13.00,AT1G73965,AT1G73965,-0.692376175014412,0.72490076515641
AT3G15130,AT3G15130,AT3G15130,-0.772974982153458,0.421307142827404
AT3G06710,AT3G06710,AT3G06710,-0.843257601515298,0.615822226640868
AT5G03255,AT5G03255,AT5G03255,0.57065416027367,0.766872943653678
AT2G01818,AT2G01818,AT2G01818,-0.791434612505884,0.556587413854171
AT2G11035,AT2G11035,AT2G11035,-0.116919009850716,0.920036530493603
AT5G60730,AT5G60730,AT5G60730,-0.651948543054163,0.710156838552766
AT1G05894,AT1G05894,AT1G05894,0.455554198965622,0.732942784603038
AT5G05530,AT5G05530,AT5G05530,1.15612742509869,0.488476824281719
SYP 73,AT3G61450,AT3G61450,1.65875009988407,0.22595922314633
AT4G38820,AT4G38820,AT4G38820,-0.975604503748261,0.801306045391185
THI2.1,AT1G72260,AT1G72260,-0.975607449677002,0.859906418480672
EME1B,AT2G22140,AT2G22140,1.57170478642612,0.429565511219637
MYB12,AT2G47460,AT2G47460,-0.975603202614376,0.830496124484945
AT3G04181,AT3G04181,AT3G04181,1.49704604734358,0.199216044161951
AT3G02585,AT3G02585,AT3G02585,-0.517911912499831,0.82025542803966
AT5G46650,AT5G46650,AT5G46650,2.07414772790443,0.215544198048044
SETH1,AT2G34980,AT2G34980,1.102246436087,0.37105125483144
AT3G19500,AT3G19500,AT3G19500,1.22355848067863,0.38021926089821
AT2G13430,AT2G13430,AT2G13430,0.572001689791827,0.726000825814185
AT3G07105,AT3G07105,AT3G07105,-0.751403075327704,0.666256423815636
SUS6,AT1G73370,AT1G73370,0.571368743711922,0.73999763877058
AT1G55800,AT1G55800,AT1G55800,0.018527593087417,0.994911422478899
GGPS3,AT3G14550,AT3G14550,-0.345537179565453,0.860060937647011
AT2G42990,AT2G42990,AT2G42990,0.455708793557632,0.844071666910015
AT5G01300,AT5G01300,AT5G01300,-0.0147777855927187,1
AT1G11040,AT1G11040,AT1G11040,2.24932833905587,0.544165372335374
GA3OX2,AT1G80340,AT1G80340,0,1
AT2G38430,AT2G38430,AT2G38430,0.649161364293506,0.483164099011681
AT3G05395,AT3G05395,AT3G05395,-0.107205317867332,0.976727336396229
AT3G27970,AT3G27970,AT3G27970,-0.750694936888171,0.595637124407914
AT1G23640,AT1G23640,AT1G23640,5.51612245357529,0.231549663451446
AT3G21470,AT3G21470,AT3G21470,-1.20661680099764,0.364572169824368
AT1G07567,AT1G07567,AT1G07567,-1.1640187531636,0.732554120252128
NG1,AT1G62720,AT1G62720,-0.630049626510575,0.607282901673709
AT2G14775,AT2G14775,AT2G14775,0.488753341271961,0.702183129156383
AT3G03341,AT3G03341,AT3G03341,0.307605608864321,0.913092445843226
AT3G48900,AT3G48900,AT3G48900,0.912296776636782,0.366169506915545
AT1G63820,AT1G63820,AT1G63820,0.156106448139807,0.92480088505196
AT2G20590,AT2G20590,AT2G20590,-1.01429061648986,0.521017204523537
NAC103,AT5G64060,AT5G64060,-2.48791885768648,0.082775412094627
AT3G17380,AT3G17380,AT3G17380,0.348392470182535,0.851341183803449
 UNG,AT3G18630,AT3G18630,-0.106881262815155,0.962633522550959
PME2,AT1G53830,AT1G53830,-2.23733362560642,0.448748600818855
AT4G33170,AT4G33170,AT4G33170,-0.278091153012448,0.877752323156425
AT5G18404,AT5G18404,AT5G18404,-1.01324976610344,0.756395720559108
AT1G26970,AT1G26970,AT1G26970,2.33542814630178,0.409551392804494
AT4G40000,AT4G40000,AT4G40000,0.0230824172624007,0.991446990158743
 tny,AT5G25810,AT5G25810,0,1
AT1G17630,AT1G17630,AT1G17630,-0.750838417239691,0.494195956262145
AT1G61562,AT1G61562,AT1G61562,-2.88898291781559,0.432469700038855
AT1G62910,AT1G62910,AT1G62910,0.107416449432893,0.906398561164717
PRD1,AT4G14180,AT4G14180,0.793977534495719,0.731025218895496
AT5G01315,AT5G01315,AT5G01315,0,1
AT2G40165,AT2G40165,AT2G40165,-2.09280338116602,0.34898427549165
AT5G28320,AT5G28320,AT5G28320,0.571613561638626,0.801429839014273
JAX1,AT1G58160,AT1G58160,-1.4289888674797,0.514852934825039
AT2G05365,AT2G05365,AT2G05365,-1.75077275523935,0.464785547762359
AT4G03875,AT4G03875,AT4G03875,-2.75071922345962,0.247669296824992
AT1G18940,AT1G18940,AT1G18940,-1.7503649626684,0.338720364499872
 GPCR,AT1G52920,AT1G52920,-0.843517703568477,0.432652937298347
PEI 1.00,AT5G07500,AT5G07500,-0.913759705092796,0.585269679499862
AT1G53163,AT1G53163,AT1G53163,-3.33557263637477,0.161177508861668
AT1G09400,AT1G09400,AT1G09400,1.49684035585322,0.178305538156905
AT3G11773,AT3G11773,AT3G11773,2.07291413890774,0.16651007961304
AT1G06993,AT1G06993,AT1G06993,0.98526688687991,0.702548143973586
AT1G31935,AT1G31935,AT1G31935,-1.65158664566839,0.313960676957484
AT4G10720,AT4G10720,AT4G10720,-0.586636613194688,0.586805881197344
AT4G13320,AT4G13320,AT4G13320,0.570660694092096,0.758480502591181
AT3G18020,AT3G18020,AT3G18020,0.209340819512097,0.889275453024591
AT1G80555,AT1G80555,AT1G80555,0.571539909655282,0.759800719713519
REME1,AT2G03880,AT2G03880,-1.69148538642746,0.298642705894826
AT4G27850,AT4G27850,AT4G27850,1.76392611452889,0.178442928830534
AT5G06235,AT5G06235,AT5G06235,0,1
AT1G07653,AT1G07653,AT1G07653,1.40112144232594,0.361173012310362
AT2G47200,AT2G47200,AT2G47200,-4.0440016222377,0.645339717328714
AT3G04285,AT3G04285,AT3G04285,0.248379468636853,0.89930671960997
MLH3,AT4G35520,AT4G35520,0.472300733213744,0.820784337364649
AT1G73890,AT1G73890,AT1G73890,-0.276801707764464,0.884378632502066
SLO1,AT2G22410,AT2G22410,-0.598842364719922,0.613392099669336
AT3G06630,AT3G06630,AT3G06630,-0.598178736224319,0.776046107686354
AT4G08925,AT4G08925,AT4G08925,-0.107838561054569,0.967613859378224
AT4G11550,AT4G11550,AT4G11550,-0.975605302936889,0.787479987740419
AT1G10810,AT1G10810,AT1G10810,0.893477675073663,0.474567026311053
AT2G44800,AT2G44800,AT2G44800,-3.45602646952466,0.69709864906148
SUS2 AT5G49190,AT5G49190,AT5G49190,-0.0505895091908185,0.975984485665168
AT1G50110,AT1G50110,AT1G50110,-0.106571650678554,0.96761998828399
AT3G62040,AT3G62040,AT3G62040,0.986385211632597,0.434620969187452
AT5G64110,AT5G64110,AT5G64110,0.248213502869863,0.944026414543424
AT1G33790,AT1G33790,AT1G33790,-0.0915336356278302,0.955611362483867
AT1G49310,AT1G49310,AT1G49310,-3.33551790498473,0.142389092686769
AT1G61390,AT1G61390,AT1G61390,-0.9148757745341,0.680308329183429
AT1G61550,AT1G61550,AT1G61550,0.464631436260088,0.766211004870232
AT4G39790,AT4G39790,AT4G39790,-3.45605739129929,0.159095158380195
AT1G56690,AT1G56690,AT1G56690,0.571499079632392,0.600741864966286
AT2G15318,AT2G15318,AT2G15318,0,1
AT1G03920,AT1G03920,AT1G03920,-2.87297489092279,0.308963860790123
RGXT3,AT1G56550,AT1G56550,-2.51637124598574,0.149906944343867
AT3G23370,AT3G23370,AT3G23370,1.85162693862922,0.196556816746502
AT3G27200,AT3G27200,AT3G27200,-2.01367541669309,0.474869030014015
CAMS1,AT1G78955,AT1G78955,-0.165254179865774,0.927714719031419
AT2G23110,AT2G23110,AT2G23110,0.569795845591597,0.817429151326711
AT1G04853,AT1G04853,AT1G04853,0.741015746866374,0.672629518006536
AT1G71420,AT1G71420,AT1G71420,0.919244801610825,0.532618796919879
AT5G03235,AT5G03235,AT5G03235,-0.750557903321583,0.671484277909019
AT2G05205,AT2G05205,AT2G05205,0,1
AT4G04760,AT4G04760,AT4G04760,-2.01428991080049,0.427686372522138
NAC076,AT4G36160,AT4G36160,-4.87095543265188,0.0271588137280957
AT1G05773,AT1G05773,AT1G05773,0.307899810760213,0.83274043554949
AT5G05125,AT5G05125,AT5G05125,1.71030815629799,0.578391859314571
AT3G19250,AT3G19250,AT3G19250,-0.0137145772560382,0.997221536536103
ath-MIR156i,AT1G07867,AT1G07867,-0.844003897636663,0.745694806279188
AT1G70475,AT1G70475,AT1G70475,-3.87120195491825,0.276407847859073
AT2G24140,AT2G24140,AT2G24140,1.15616126661793,0.527412392175328
AT3G56250,AT3G56250,AT3G56250,-3.33598506298472,0.127389365987228
ZIP2,AT5G59520,AT5G59520,1.79361970408068,0.319786729613039
AT5G08855,AT5G08855,AT5G08855,0.89350819205524,0.618467467247561
AT3G58520,AT3G58520,AT3G58520,-0.206132381440398,0.873471338127985
RCI2B,AT3G05890,AT3G05890,-4.45621265328052,0.041354354235277
AT5G01760,AT5G01760,AT5G01760,-3.33571041527567,0.122734814342082
HB4,AT2G44910,AT2G44910,-0.952779997563895,0.492350028116626
AT4G34810,AT4G34810,AT4G34810,-3.75042221843488,0.067075656631667
AT1G52990,AT1G52990,AT1G52990,-2.45600801465008,0.413498557497535
TPR12,AT1G78120,AT1G78120,-5.19361567320865,0.0132735417635457
AT3G61090,AT3G61090,AT3G61090,-4.04087740538942,0.0877643843917895
SLG1,AT5G08490,AT5G08490,-1.16523492271663,0.544743601118353
AT5G35927,AT5G35927,AT5G35927,-4.77806426561777,0.0958596714280929
ATCG01250,ATCG01250,ATCG01250,-2.45590733768588,0.455379952850547
AT3G27410,AT3G27410,AT3G27410,-2.01256287803982,0.336941688223782
IAA32,AT2G01200,AT2G01200,-4.45618030715205,0.0741843166646194
AT3G27860,AT3G27860,AT3G27860,1.57107782826333,0.192358932096898
AT1G07710,AT1G07710,AT1G07710,0.792201918136005,0.692825229493498
AT3G27027,AT3G27027,AT3G27027,-0.913423107941693,0.546035304391207
RLP29,AT2G42800,AT2G42800,2.37810355662687,0.259986970227141
AT3G50120,AT3G50120,AT3G50120,-1.75159366095153,0.571761780800657
AT4G38215,AT4G38215,AT4G38215,-0.528090759996108,0.805708830151484
AT5G40100,AT5G40100,AT5G40100,-1.23641427858677,0.634783437178422
GLN1;5,AT1G48470,AT1G48470,0.0558301215643965,0.9850571707137
AT5G14160,AT5G14160,AT5G14160,-1.01306497988335,0.666681613233067
GMD 1.00,AT5G66280,AT5G66280,0.364615391721887,0.809566801199183
AT1G26290,AT1G26290,AT1G26290,1.30729656251144,0.691549852821629
AT4G26055,AT4G26055,AT4G26055,-1.75095502073327,0.258902369155588
AT1G01880,AT1G01880,AT1G01880,-0.20612482389278,0.865684547939042
AT2G18938,AT2G18938,AT2G18938,-0.428561345417603,0.766854660526244
AT2G41470,AT2G41470,AT2G41470,1.56985276440072,0.593666156900681
AT1G01570,AT1G01570,AT1G01570,-3.01437210362006,0.169188466587677
PS1 AT1G34355,AT1G34355,AT1G34355,-0.752069607300504,0.718370440852034
AT2G34340,AT2G34340,AT2G34340,2.24877064764866,0.0808045017176823
AT3G25011,AT3G25011,AT3G25011,0.571871229133359,0.849555620010541
AT5G14690,AT5G14690,AT5G14690,-0.75073666906461,0.741411949024856
AT5G40410,AT5G40410,AT5G40410,-0.067799283497338,0.976761629724029
GSTF5,AT1G02940,AT1G02940,-1.01457507830535,0.646645014820275
AT1G04587,AT1G04587,AT1G04587,-2.01390904369753,0.184069894820307
AT2G33780,AT2G33780,AT2G33780,-2.43061397432932,0.614053374340378
AT5G25010,AT5G25010,AT5G25010,-1.42764845554105,0.439967709803303
AT5G26970,AT5G26970,AT5G26970,0.379430962674499,0.851969152590043
AT1G08753,AT1G08753,AT1G08753,0.304984763668866,0.942342864937444
AT3G59710,AT3G59710,AT3G59710,-3.45691429396051,0.148580618660003
AT3G62570,AT3G62570,AT3G62570,-2.67655686394384,0.140406781163422
PLDALPHA3,AT5G25370,AT5G25370,1.98505734395036,0.345983783585494
AT5G57567,AT5G57567,AT5G57567,-0.809331803500267,0.75997057659795
AT1G75640,AT1G75640,AT1G75640,1.46755373293543,0.62514335837447
AT2G24030,AT2G24030,AT2G24030,3.05233377752671,0.283229914035247
AT5G66335,AT5G66335,AT5G66335,1.57038703345307,0.68670352129741
AT1G09537,AT1G09537,AT1G09537,1.11223540736894,0.408386105425237
AT2G07741,AT2G07741,AT2G07741,-1.30294577580156,0.544165372335374
AT4G19191,AT4G19191,AT4G19191,0.400604729327086,0.763750884928149
AT5G38130,AT5G38130,AT5G38130,-0.975602401122453,0.823981797473639
AT3G51350,AT3G51350,AT3G51350,-1.42977675731319,0.583537600824003
AT5G11100,AT5G11100,AT5G11100,1.44572340264837,0.377559672345196
AT4G08250,AT4G08250,AT4G08250,-0.620877121134627,0.687299869439961
AT5G18730,AT5G18730,AT5G18730,-0.544660062307745,0.738290289777297
AT1G09257,AT1G09257,AT1G09257,1.4667591438709,0.588361046647864
AT1G58070,AT1G58070,AT1G58070,-0.567141728394197,0.765919599857995
 LEA,AT2G21490,AT2G21490,-0.194694711964989,0.931888095432925
AT2G37900,AT2G37900,AT2G37900,0.570795311845073,0.781438469181371
AT3G28560,AT3G28560,AT3G28560,0,1
AT2G38380,AT2G38380,AT2G38380,2.15686995471586,0.445592285193028
AT4G14780,AT4G14780,AT4G14780,4.42931473813816,0.0614572579393677
AT5G07455,AT5G07455,AT5G07455,1.10263502858748,0.616512766973327
ERF71,AT2G47520,AT2G47520,4.27429064507995,0.106372954636777
AT5G03435,AT5G03435,AT5G03435,-2.45838988326476,0.542708078400737
AT5G28262,AT5G28262,AT5G28262,-0.24813711295062,0.82485006693854
AT3G17680,AT3G17680,AT3G17680,-4.04143813958798,0.0659733201636801
UVI4-LIKE,AT3G57860,AT3G57860,-0.429363825453024,0.85279934066725
AT5G18220,AT5G18220,AT5G18220,-0.677566370599961,0.632272826244355
scpl33,AT3G17180,AT3G17180,-3.33619684161179,0.283526058063287
AT5G22799,AT5G22799,AT5G22799,0.249615861017475,0.895100721338516
STP11,AT5G23270,AT5G23270,-0.167065587484455,0.945176886141204
 MGP,AT1G03840,AT1G03840,1.37904438664693,0.424032715723502
AT5G03870,AT5G03870,AT5G03870,-3.19424394567818,0.221334430541616
ATGA2OX1,AT1G78440,AT1G78440,0,1
 PLS,AT4G39403,AT4G39403,-2.59850515614953,0.302371614835518
LSH5,AT5G58500,AT5G58500,0,1
 Haspin,AT1G09450,AT1G09450,-1.75086698331577,0.376755328232866
AT2G04420,AT2G04420,AT2G04420,0.670421632837432,0.600307411619321
ATK4,AT5G27000,AT5G27000,-0.65214738001724,0.780105316750492
AT1G77880,AT1G77880,AT1G77880,-0.428557341408746,0.791724742931044
AT4G29760,AT4G29760,AT4G29760,2.30624877141676,0.304911525494157
AT4G03360,AT4G03360,AT4G03360,5.12907228565412,0.094475566465509
AT2G29260,AT2G29260,AT2G29260,-0.165355361964799,0.924957932251436
UGT71C1,AT2G29750,AT2G29750,0.208291775987679,0.917557902131706
 LOJ,AT2G39230,AT2G39230,-0.708725611912652,0.607953465517233
AT2G08735,AT2G08735,AT2G08735,2.15591492658774,0.139145734045464
EMB3111,AT2G01390,AT2G01390,-0.750906862305559,0.476890573756782
AT3G15534,AT3G15534,AT3G15534,1.57256680659944,0.464658355612612
 MRLK,AT3G56100,AT3G56100,-1.87090461658726,0.604110068004303
AT4G26220,AT4G26220,AT4G26220,-0.367178607191285,0.782943872565052
AT5G07080,AT5G07080,AT5G07080,-1.013346031562,0.714271435754215
AT4G33930,AT4G33930,AT4G33930,0.249452400438044,0.938452800147507
AT5G04205,AT5G04205,AT5G04205,-2.51586354542953,0.117778508915641
AT4G01110,AT4G01110,AT4G01110,-0.931860599894899,0.510348273427384
AT1G08283,AT1G08283,AT1G08283,0.248357170311115,0.915203086276036
AT4G34380,AT4G34380,AT4G34380,1.0302707506616,0.690442468598565
PE11,AT2G21610,AT2G21610,4.2748511628736,0.0877733108100357
RLP21,AT2G25470,AT2G25470,-1.74935595662658,0.455564452455978
AT3G28630,AT3G28630,AT3G28630,-0.16685827346321,0.964454028786508
AT1G04467,AT1G04467,AT1G04467,0.571762326473224,0.790317597755529
AT1G07985,AT1G07985,AT1G07985,2.78850030348473,0.336026380425369
GDU1,AT4G31730,AT4G31730,-0.692066430273601,0.670549057061708
AT5G01545,AT5G01545,AT5G01545,-0.0144197250371759,0.998401496704112
AT2G28140,AT2G28140,AT2G28140,-4.33100076240277,0.0466635200987796
AT4G11590,AT4G11590,AT4G11590,1.20743078520689,0.499564014404111
AT5G54000,AT5G54000,AT5G54000,2.89358423088812,0.466092515185112
AT1G04490,AT1G04490,AT1G04490,-0.690679012228434,0.769054265862608
AT5G06330,AT5G06330,AT5G06330,-1.23648493154371,0.420017303468631
HB21 AT2G02540,AT2G02540,AT2G02540,-2.01554444641064,0.586767421619256
AT5G44940,AT5G44940,AT5G44940,-2.45612121147539,0.64967033965674
AT1G08273,AT1G08273,AT1G08273,1.15699201467683,0.547368360548828
AT5G47635,AT5G47635,AT5G47635,1.15558663068613,0.667288465864172
AT1G04073,AT1G04073,AT1G04073,-1.42890531134435,0.400010833262558
E12A11,AT1G18100,AT1G18100,0,1
ZYP1a,AT1G22260,AT1G22260,-0.429332727468683,0.849971238963638
AT2G05250,AT2G05250,AT2G05250,0.794343071134219,0.685431581035251
AT5G23350,AT5G23350,AT5G23350,-1.23532151016246,0.582661971904294
AT1G76250,AT1G76250,AT1G76250,0.330882800848549,0.855144418445697
GulLO6,AT2G46760,AT2G46760,-3.12973309499034,0.197280080626086
AT5G02195,AT5G02195,AT5G02195,-2.2374095651477,0.348296919235352
AT5G26790,AT5G26790,AT5G26790,-3.45556362506063,0.16909244907789
AT1G72720,AT1G72720,AT1G72720,-1.87113959327638,0.544743601118353
AT2G07675 AT2G07675,AT2G07675,AT2G07675,0.36434028787011,0.82485006693854
GA1,AT4G02780,AT4G02780,-1.54524716946638,0.433373326842135
AT5G44574,AT5G44574,AT5G44574,-3.235720828423,0.185624551420799
AT3G56600,AT3G56600,AT3G56600,-2.87048021673685,0.337539110317632
HAF2,AT3G19040,AT3G19040,-0.807343942504599,0.636665113319192
CAD2,AT2G21730,AT2G21730,-0.106232649746913,0.963710340438956
GLP8,AT3G05930,AT3G05930,0.572803264056235,0.875239062341877
AT3G52605,AT3G52605,AT3G52605,-0.236327421022318,0.925106151552154
AT4G33370,AT4G33370,AT4G33370,-0.129266333936993,0.964907441996503
RGTA2,AT5G41820,AT5G41820,0.571268810839509,0.805371528383109
AT2G07667,AT2G07667,AT2G07667,0.112401405546465,0.97048990141937
AT2G07787,AT2G07787,AT2G07787,1.0566919830747,0.454734292021934
AT5G03020,AT5G03020,AT5G03020,-0.091944788045786,0.955605261111237
GLIP6,AT1G71120,AT1G71120,-2.45649860044089,0.43913262296708
AT5G42840,AT5G42840,AT5G42840,-0.427950057974475,0.890912315223343
AT3G06778,AT3G06778,AT3G06778,1.57084120251609,0.496009813722978
AT2G40008,AT2G40008,AT2G40008,-1.59944058910477,0.609034309719482
AT3G51220,AT3G51220,AT3G51220,-2.45672430406864,0.37747367991274
GPAT7,AT5G06090,AT5G06090,4.4283227601895,0.422246897657492
 psaI,ATCG00510,ATCG00510,-2.75057278003159,0.288813332070337
AT1G58807 AT1G58807,AT1G58807,AT1G58807,0.740916321627603,0.64838681670191
AT1G53060,AT1G53060,AT1G53060,-1.51620381145827,0.305922267575039
AT5G24640,AT5G24640,AT5G24640,0.934585583559812,0.79133687706241
AT5G61800,AT5G61800,AT5G61800,0.410678930224546,0.754417472595348
AT5G66595,AT5G66595,AT5G66595,-0.749465747321316,0.833307628551338
NPC5,AT3G03540,AT3G03540,3.92563451647703,0.423801942871642
AT3G13680,AT3G13680,AT3G13680,-0.0145390643952219,0.999877779406093
AT3G28500,AT3G28500,AT3G28500,0.0302951440134775,0.989747004419172
AT4G01230,AT4G01230,AT4G01230,0.0557109045404425,0.98326226201113
ATL43,AT5G05810,AT5G05810,-2.12857833478454,0.299475532377159
AT1G21510,AT1G21510,AT1G21510,-0.650565037804564,0.751780767389072
AT1G62770,AT1G62770,AT1G62770,0.571646240330017,0.829469006932811
DAN1,AT3G04620,AT3G04620,-0.302746229410608,0.877369033234726
AT5G41730,AT5G41730,AT5G41730,2.15468225905451,0.409551392804494
AT1G04013,AT1G04013,AT1G04013,-1.84393481796568,0.246557687524696
AT1G60130,AT1G60130,AT1G60130,0.111964124351889,0.971424442076922
HB20,AT3G01220,AT3G01220,0.570418660797735,0.756395720559108
AT1G09553,AT1G09553,AT1G09553,-0.931116665446085,0.577937206510421
AT1G68240,AT1G68240,AT1G68240,-0.975606647948378,0.871684365149179
AT1G78865,AT1G78865,AT1G78865,-0.0132868162136819,0.999990669122386
AT2G23910,AT2G23910,AT2G23910,2.4452358403074,0.186396395026265
AT1G53690,AT1G53690,AT1G53690,-2.45689429381866,0.513413681739819
AT3G08225,AT3G08225,AT3G08225,-1.84428098619516,0.271672430695691
AT4G14358,AT4G14358,AT4G14358,-2.45764002956936,0.536736794073589
 MLS,AT5G03860,AT5G03860,-2.4559306115125,0.447364856655045
AT1G04147,AT1G04147,AT1G04147,1.37916160115493,0.336993614341368
AT3G60710,AT3G60710,AT3G60710,-0.376097991588011,0.725115009324681
CASP4,AT5G06200,AT5G06200,-0.166499476067553,0.952604558160765
AT1G53542,AT1G53542,AT1G53542,-4.04313033313483,0.20828983807792
AT2G41082,AT2G41082,AT2G41082,-2.09135558456802,0.166393073747524
JAL31,AT3G16430,AT3G16430,-0.0142159144691311,1
FAC19,AT1G13800,AT1G13800,-2.33508631467967,0.178611427273315
AT1G80133,AT1G80133,AT1G80133,4.16786899595292,0.0551862639085441
AT1G26400,AT1G26400,AT1G26400,4.42987774664944,0.546106765496736
AT2G07776,AT2G07776,AT2G07776,-0.428908471009294,0.85279934066725
AT5G53740,AT5G53740,AT5G53740,-0.750198345190998,0.659627595770247
AT3G14360,AT3G14360,AT3G14360,-2.01437497275652,0.453357696372953
AT1G74770,AT1G74770,AT1G74770,-3.67804688779702,0.380061219398193
AT2G03380,AT2G03380,AT2G03380,-0.0810374409617806,0.970411956028265
AT4G09785,AT4G09785,AT4G09785,0.571761552805642,0.783910531401225
AT1G07693,AT1G07693,AT1G07693,-0.276624482303293,0.895676280092792
AT1G20520,AT1G20520,AT1G20520,-2.87107007824264,0.755378091972663
AT1G55775,AT1G55775,AT1G55775,-1.5443054162916,0.435543234734327
AT2G04145,AT2G04145,AT2G04145,-1.42931157468337,0.588404962579516
AT3G08490,AT3G08490,AT3G08490,0,1
AT5G55150,AT5G55150,AT5G55150,0.377515974128399,0.916703785068538
AT1G04425,AT1G04425,AT1G04425,-3.4569364505696,0.156842845405246
AT4G31960,AT4G31960,AT4G31960,2.68719904023488,0.206883263515666
WRKY13,AT4G39410,AT4G39410,-2.59846107297047,0.326761150030418
ZFP6,AT1G67030,AT1G67030,-0.235720569804789,0.941553363831236
AOX1C,AT3G27620,AT3G27620,0.223596592960974,0.904623519447131
HTR11,AT5G65350,AT5G65350,0.444985316296053,0.79010167102422
ENDO2,AT1G68290,AT1G68290,-0.428410347134462,0.859407047479778
AT1G79420,AT1G79420,AT1G79420,-0.429220338164155,0.837730945434414
CHX21,AT2G31910,AT2G31910,0.222932487337843,0.895016599514911
AT2G44240,AT2G44240,AT2G44240,0,1
AT3G47100,AT3G47100,AT3G47100,-0.0141115196876321,0.999080144007006
AT5G61865,AT5G61865,AT5G61865,0.69574527073922,0.655473724177509
AT3G13900,AT3G13900,AT3G13900,2.47730334270388,0.1750369900826
AT3G44713,AT3G44713,AT3G44713,-1.59770891029039,0.346510921500738
TRM5,AT3G63430,AT3G63430,-2.59907207387286,0.27414044283434
AT4G32208,AT4G32208,AT4G32208,0.987160651612593,0.522433222461474
AT5G61400,AT5G61400,AT5G61400,0.464231343107357,0.756901681874329
AT5G63820,AT5G63820,AT5G63820,-1.75123557782952,0.275957455610338
AT2G12461,AT2G12461,AT2G12461,-1.87140524402153,0.542856766899521
AT4G11400,AT4G11400,AT4G11400,-1.01317097004115,0.806515072719751
LEA4-5,AT5G06760,AT5G06760,-1.01331102906174,0.638926458442072
MEE67,AT3G10110,AT3G10110,-0.952305603509381,0.442204493040946
ERF14,AT1G04370,AT1G04370,2.57322040628241,0.536534740393779
AT1G53340,AT1G53340,AT1G53340,-1.12769458701939,0.630925798512994
AT1G78476,AT1G78476,AT1G78476,0,1
EXO70H1,AT3G55150,AT3G55150,-1.33511525438452,0.498793595237263
AT4G06955,AT4G06955,AT4G06955,-2.23563565098447,0.392501223357661
AT4G36000,AT4G36000,AT4G36000,1.03006655639003,0.575596104375979
 TPPB,AT1G78090,AT1G78090,-1.13005795104331,0.518316564093747
AT3G28660,AT3G28660,AT3G28660,-0.575601672524759,0.53972006567834
OFP6,AT3G52525,AT3G52525,0.83484637328274,0.696577137722961
AT2G18917,AT2G18917,AT2G18917,-0.842987815417204,0.724018300405966
AT5G51470,AT5G51470,AT5G51470,1.44566767175445,0.445592285193028
AT1G10417,AT1G10417,AT1G10417,-0.329438368742978,0.77382798608687
HSFB3,AT2G41690,AT2G41690,0.708713654193991,0.688954468116397
U2.6 AT3G56705,AT3G56705,AT3G56705,0.571015815153987,0.809252326009848
AT5G12960,AT5G12960,AT5G12960,-0.0115816616111422,1
AT1G63330,AT1G63330,AT1G63330,1.74150913477223,0.30295397613171
CNGC14,AT2G24610,AT2G24610,-4.19410070387337,0.23216101354434
AT4G01350,AT4G01350,AT4G01350,-3.67760587814098,0.377544909736623
AT2G09335,AT2G09335,AT2G09335,-1.87169336939385,0.696773771868221
AT2G13547,AT2G13547,AT2G13547,-2.87081086756903,0.500991357785707
AT3G28880,AT3G28880,AT3G28880,-2.75040527990781,0.254842315303011
MYB84,AT3G49690,AT3G49690,-1.01260349587129,0.76692704917913
MES6,AT2G23550,AT2G23550,-1.42785120737621,0.573714075838725
AT3G59480,AT3G59480,AT3G59480,-3.45655103331653,0.256144353395282
AT5G08360,AT5G08360,AT5G08360,-2.01333025261625,0.294194288821569
AT1G23000,AT1G23000,AT1G23000,-4.45605558359381,0.0380183148486658
PMEI2,AT3G17220,AT3G17220,0.957621763471346,0.431502937519373
AT4G05650,AT4G05650,AT4G05650,-1.01284072608663,0.70478454115771
AT5G02415,AT5G02415,AT5G02415,-0.106382930350514,0.948256300605896
AT3G01870,AT3G01870,AT3G01870,-1.43047788915627,0.618467467247561
AT4G07365,AT4G07365,AT4G07365,-3.13042044397971,0.187988895003046
EDE1,AT2G44190,AT2G44190,-0.428319073416286,0.88648869935356
AT4G12580,AT4G12580,AT4G12580,3.2716070450746,0.270052671571042
AT5G13880,AT5G13880,AT5G13880,-0.429731273072595,0.812110464992866
AT2G28040,AT2G28040,AT2G28040,-0.27751130698495,0.907019922357903
AT5G25470,AT5G25470,AT5G25470,1.15657717002539,0.521942331252197
NAC010,AT1G28470,AT1G28470,5.33569808620577,0.0214169268511514
AT5G53895,AT5G53895,AT5G53895,2.15614899937303,0.167026863979197
AT3G03170,AT3G03170,AT3G03170,0.500510650996453,0.627443086051175
AT3G44790,AT3G44790,AT3G44790,1.15670562719003,0.578026350198306
AT5G45440,AT5G45440,AT5G45440,-0.0571867145246774,0.9790231138239
AT5G38300,AT5G38300,AT5G38300,-0.278032901325485,0.897165728277567
AT2G42110,AT2G42110,AT2G42110,-0.975605285937846,0.841467136060108
AT1G06033,AT1G06033,AT1G06033,-0.106706019415763,0.974954775077261
AT3G59270,AT3G59270,AT3G59270,0.860716902524375,0.737397172276561
AT4G00910,AT4G00910,AT4G00910,0.248717806555541,0.911104933702302
AT4G11320,AT4G11320,AT4G11320,-2.0145994996854,0.476605573199723
AT3G22415,AT3G22415,AT3G22415,1.30875793381235,0.605199836764414
